pubchem_id,common_name,iupac_name,smile,inchi,taste,odor,flavor_profile,fema_flavor_profile,fooddb_flavor_profile,bitter,super_sweet,bitterdb_id,flavornet_id,fooddb_id,supersweetdb_id,fema_number,cas_id,functional_groups,bond_stereo_count,undefined_atom_stereocenter_count,heavy_atom_count,hba_count,hbd_count,synthetic,natural,charge,isotope_atom_count,molecular_weight,fenoroli_and_os,exact_mass,volume3d,unknown_natural,covalently_bonded_unit_count,undefined_bond_stereocenter_count,num_rotatablebonds,defined_bond_stereocenter_count,xlogp,topological_polor_surfacearea,defined_atom_stereocenter_count,atom_stereo_count,complexity,monoisotopic_mass,has_odor,one_tag,has_bitter,no_sweet,has_sweet,fruity,green,floral,woody,herbal,only_sweet,sweet_and_something_else
94579,Isopulegol acetate,"[(1R,2S,5R)-5-methyl-2-prop-1-en-2-ylcyclohexyl] acetate",CC1CCC(C(C1)OC(=O)C)C(=C)C,"InChI=1S/C12H20O2/c1-8(2)11-6-5-9(3)7-12(11)14-10(4)13/h9,11-12H,1,5-7H2,2-4H3/t9-,11+,12-/m1/s1",,,"['mint', 'peppermint', 'sweet', 'woody', 'tropical', 'leaf']","Leaf, Mint",mint@peppermint@sweet@woody@tropical@leaf,0,,,0,FDB019941,,2965,57576-09-7@89-49-6,carboxylic acid derivative@carboxylic acid ester@alkene,0,0,14,2,0,0,1,0,0,196.29,1,196.146,164.6,0,1,0,3,0,3.5,26.3,3,3,233.0,196.146,-1,0,0,0,1,0,0,0,1,0,0,1
101115,"2,6,6-trimethyl-2-hydroxycyclohexanone","2-hydroxy-2,6,6-trimethylcyclohexan-1-one",CC1(CCCC(C1=O)(C)O)C,"InChI=1S/C9H16O2/c1-8(2)5-4-6-9(3,11)7(8)10/h11H,4-6H2,1-3H3",,,"['tobacco', 'sweet', 'herbal']",Floral,tobacco@sweet@herbal,0,,,0,FDB016003,,4531,7500-42-7,carbonyl compound@ketone@hydroxy compound@alcohol@tertiary alcohol,0,1,11,2,1,0,1,0,0,156.225,0,156.115,126.4,0,1,0,0,0,1.3,37.3,0,1,184.0,156.115,-1,0,0,0,1,0,0,0,0,1,0,1
101365,Ethyl 2-(methylamino)benzoate,ethyl 2-(methylamino)benzoate,CCOC(=O)C1=CC=CC=C1NC,"InChI=1S/C10H13NO2/c1-3-13-10(12)8-6-4-5-7-9(8)11-2/h4-7,11H,3H2,1-2H3",,,"['mandarin', 'sweet', 'soft', 'petitgrain']",Fruit,mandarin@sweet@soft@petitgrain,0,,,0,FDB011905,,4116,35472-56-1,amine@secondary amine@secondary aliphatic/aromatic amine (alkylarylamine)@carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,13,3,1,0,0,0,0,179.219,1,179.095,146.0,0,1,0,4,0,3.3,38.3,0,0,170.0,179.095,-1,0,0,0,1,0,0,0,0,0,0,1
102604,Citronellylacetone,"6,10-dimethylundec-9-en-2-one",CC(CCCC(=O)C)CCC=C(C)C,"InChI=1S/C13H24O/c1-11(2)7-5-8-12(3)9-6-10-13(4)14/h7,12H,5-6,8-10H2,1-4H3",,,"['rose', 'floral', 'sweet', 'woody', 'balsam']",Floral,rose@floral@sweet@woody@balsam,0,,,0,FDB021460,,3059,4433-36-7@1322-58-3,carbonyl compound@ketone@alkene,0,1,14,1,0,0,0,0,0,196.334,1,196.183,179.0,0,1,0,7,0,4.1,17.1,0,1,187.0,196.183,-1,0,0,0,1,0,0,0,0,0,0,1
103005,3407-42-9,"3-(2,2,3-trimethyl-5-bicyclo[2.2.1]heptanyl)cyclohexan-1-ol",CC1C2CC(C1(C)C)CC2C3CCCC(C3)O,"InChI=1S/C16H28O/c1-10-14-8-12(16(10,2)3)9-15(14)11-5-4-6-13(17)7-11/h10-15,17H,4-9H2,1-3H3",,,"['woody', 'sweet', 'sandalwood', 'clean']",,woody@sweet@sandalwood@clean,0,,,0,FDB008535,,,70955-71-4@4105-12-8@3407-42-9,hydroxy compound@alcohol@secondary alcohol,0,6,17,1,1,0,0,0,0,236.399,0,236.214,,0,1,0,1,0,4.6,20.2,0,6,296.0,236.214,-1,0,0,0,1,0,0,0,1,0,0,1
107152,"Azulene, 1,2,3,4,5,6,7,8-octahydro-1,4-dimethyl-7-(1-methylethenyl)-, (1S,4S,7R)-","1,4-dimethyl-7-prop-1-en-2-yl-1,2,3,4,5,6,7,8-octahydroazulene",CC1CCC(CC2=C1CCC2C)C(=C)C,"InChI=1S/C15H24/c1-10(2)13-7-5-11(3)14-8-6-12(4)15(14)9-13/h11-13H,1,5-9H2,2-4H3",,,"['peppery', 'balsamic', 'sweet', 'woody', 'balsam', 'wood']",,peppery@balsamic@sweet@woody@balsam@wood,0,,,0,FDB014813,,,3691-12-1,alkene,0,3,15,0,0,0,1,0,0,204.357,0,204.188,177.0,0,1,0,1,0,4.6,0.0,0,3,295.0,204.188,-1,0,0,0,1,0,0,0,1,0,0,1
107166,3738-00-9,"3a,6,6,9a-tetramethyl-2,4,5,5a,7,8,9,9b-octahydro-1H-benzo[e][1]benzofuran",CC1(CCCC2(C1CCC3(C2CCO3)C)C)C,"InChI=1S/C16H28O/c1-14(2)8-5-9-15(3)12(14)6-10-16(4)13(15)7-11-17-16/h12-13H,5-11H2,1-4H3",,,"['ambergris', 'old paper', 'sweet', 'labdanum', 'dry']",Green,ambergris@old paper@sweet@labdanum@dry,0,,,0,FDB015782,,3471,3738-00-9@6790-58-5,ether@dialkyl ether@heterocyclic compound,0,4,17,1,0,0,1,0,0,236.399,1,236.214,196.2,0,1,0,0,0,4.7,9.2,0,4,322.0,236.214,-1,0,0,0,1,0,0,0,0,0,0,1
107217,Fenchyl acetate,"(2,2,4-trimethyl-3-bicyclo[2.2.1]heptanyl) acetate",CC(=O)OC1C(C2CCC1(C2)C)(C)C,"InChI=1S/C12H20O2/c1-8(13)14-10-11(2,3)9-5-6-12(10,4)7-9/h9-10H,5-7H2,1-4H3",,,"['fir', 'citrus', 'herbal', 'fresh', 'sweet', 'pine']",Floral,fir@citrus@herbal@fresh@sweet@pine,0,,,0,FDB010420,,3390,4057-31-2@13851-11-1,carboxylic acid derivative@carboxylic acid ester,0,3,14,2,0,0,1,0,0,196.29,1,196.146,161.3,0,1,0,2,0,3.1,26.3,0,3,270.0,196.146,-1,0,0,0,1,0,0,0,0,1,0,1
109455,"2-Methoxy-4-(4-methyl-1,3-dioxolan-2-yl)phenol","2-methoxy-4-(4-methyl-1,3-dioxolan-2-yl)phenol",CC1COC(O1)C2=CC(=C(C=C2)O)OC,"InChI=1S/C11H14O4/c1-7-6-14-11(15-7)8-3-4-9(12)10(5-8)13-2/h3-5,7,11-12H,6H2,1-2H3",,,"['chocolate', 'powdery', 'vanilla', 'sweet', 'creamy', 'dairy']",Floral,chocolate@powdery@vanilla@sweet@creamy@dairy,0,,,0,FDB015056,,3905,68527-74-2,acetal@hydroxy compound@phenol or hydroxyhetarene@ether@alkyl aryl ether@aromatic compound@heterocyclic compound,0,2,15,4,1,0,0,0,0,210.229,0,210.089,162.0,0,1,0,2,0,1.4,47.9,0,2,209.0,210.089,-1,0,0,0,1,0,0,0,0,0,0,1
109457,"2-Ethoxy-4-(4-methyl-1,3-dioxolan-2-yl)phenol","2-ethoxy-4-(4-methyl-1,3-dioxolan-2-yl)phenol",CCOC1=C(C=CC(=C1)C2OCC(O2)C)O,"InChI=1S/C12H16O4/c1-3-14-11-6-9(4-5-10(11)13)12-15-7-8(2)16-12/h4-6,8,12-13H,3,7H2,1-2H3",,,"['vanilla', 'sweet', 'creamy', 'spicy']",Dairy,vanilla@sweet@creamy@spicy,0,,,0,FDB015061,,3838,68527-76-4,acetal@hydroxy compound@phenol or hydroxyhetarene@ether@alkyl aryl ether@aromatic compound@heterocyclic compound,0,2,16,4,1,0,0,0,0,224.256,1,224.105,175.4,0,1,0,3,0,1.7,47.9,0,2,221.0,224.105,-1,0,0,0,1,0,0,0,0,0,0,1
109467,Citronellyl anthranilate,"3,7-dimethyloct-6-enyl 2-aminobenzoate",CC(CCC=C(C)C)CCOC(=O)C1=CC=CC=C1N,"InChI=1S/C17H25NO2/c1-13(2)7-6-8-14(3)11-12-20-17(19)15-9-4-5-10-16(15)18/h4-5,7,9-10,14H,6,8,11-12,18H2,1-3H3",,,"['neroli', 'rose', 'sweet', 'fruity', 'petitgrain']",Floral,neroli@rose@sweet@fruity@petitgrain,0,,,0,FDB009193,,4086,68555-57-7,amine@primary amine@primary aromatic amine@carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound,0,1,20,3,1,0,0,0,0,275.392,1,275.189,232.0,0,1,0,8,0,5.9,52.3,0,1,321.0,275.189,-1,0,0,0,1,1,0,0,0,0,0,1
110543,Maltol propionate,(2-methyl-4-oxopyran-3-yl) propanoate,CCC(=O)OC1=C(OC=CC1=O)C,"InChI=1S/C9H10O4/c1-3-8(11)13-9-6(2)12-5-4-7(9)10/h4-5H,3H2,1-2H3",,,"['bready', 'berry', 'jammy', 'strawberry', 'sweet', 'caramellic']",Savory,bready@berry@jammy@strawberry@sweet@caramellic,0,,,0,FDB016292,,3941,68555-63-5,carbonyl compound@carboxylic acid derivative@carboxylic acid ester@oxo(het)arene@aromatic compound@heterocyclic compound,0,0,13,4,0,0,0,0,0,182.175,1,182.058,140.4,0,1,0,3,0,0.9,52.6,0,0,299.0,182.058,-1,0,0,0,1,0,0,0,0,0,0,1
110923,3-(4-methylcyclohex-3-en-1-yl)butanal,3-(4-methylcyclohex-3-en-1-yl)butanal,CC1=CCC(CC1)C(C)CC=O,"InChI=1S/C11H18O/c1-9-3-5-11(6-4-9)10(2)7-8-12/h3,8,10-11H,4-7H2,1-2H3",,,"['sweet', 'sandalwood']",,sweet@sandalwood,0,,,0,FDB002076,,,6784-13-0,carbonyl compound@aldehyde@alkene,0,2,12,1,0,0,0,0,0,166.264,0,166.136,143.9,0,1,0,3,0,2.3,17.1,0,2,181.0,166.136,-1,0,0,0,1,0,0,0,0,0,0,1
111037,Alpha-Terpinyl Acetate,2-(4-methylcyclohex-3-en-1-yl)propan-2-yl acetate,CC1=CCC(CC1)C(C)(C)OC(=O)C,"InChI=1S/C12H20O2/c1-9-5-7-11(8-6-9)12(3,4)14-10(2)13/h5,11H,6-8H2,1-4H3",,,"['citrus', 'lime', 'wax', 'herbal', 'sweet', 'bergamot', 'lavender', 'pine']","Herb, Wax",citrus@lime@wax@herbal@sweet@bergamot@lavender@pine,0,,,1,FDB003994,,3047,10581-37-0@8007-35-0@7785-54-8@80-26-2,carboxylic acid derivative@carboxylic acid ester@alkene,0,1,14,2,0,0,1,0,0,196.29,1,196.146,162.2,0,1,0,3,0,2.4,26.3,0,1,251.0,196.146,-1,0,0,0,1,0,0,0,0,1,0,1
114840,Higenamine,"1-[(4-hydroxyphenyl)methyl]-1,2,3,4-tetrahydroisoquinoline-6,7-diol",C1CNC(C2=CC(=C(C=C21)O)O)CC3=CC=C(C=C3)O,"InChI=1S/C16H17NO3/c18-12-3-1-10(2-4-12)7-14-13-9-16(20)15(19)8-11(13)5-6-17-14/h1-4,8-9,14,17-20H,5-7H2",,,"['sweet', 'creamy', 'fruity']",,sweet@creamy@fruity,0,,,0,FDB011099,,,106032-53-5@5843-65-2,"hydroxy compound@phenol or hydroxyhetarene@1,2-diphenol@amine@secondary amine@secondary aliphatic amine (dialkylamine)@aromatic compound@heterocyclic compound",0,1,20,4,4,0,1,0,0,271.316,0,271.121,211.1,1,1,0,2,0,2.2,72.7,0,1,317.0,271.121,-1,0,0,0,1,1,0,0,0,0,0,1
119831,Cedr-8(15)-en-9-ol,,CC1CCC2C13CC(C2(C)C)C(=C)C(C3)O,"InChI=1S/C15H24O/c1-9-5-6-13-14(3,4)11-7-15(9,13)8-12(16)10(11)2/h9,11-13,16H,2,5-8H2,1,3-4H3",,,"['soft', 'cedarwood', 'fruit', 'woody', 'sweet']",,soft@cedarwood@fruit@woody@sweet,0,,,0,FDB029746,,,28231-03-0,hydroxy compound@alcohol@secondary alcohol@alkene,0,5,16,1,1,0,0,0,0,220.356,0,220.183,185.3,0,1,0,0,0,3.6,20.2,0,5,343.0,220.183,-1,0,0,0,1,0,0,0,0,0,0,1
119900,valofin,"[(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexyl] 3-methylbutanoate",CC1CCC(C(C1)OC(=O)CC(C)C)C(C)C,"InChI=1S/C15H28O2/c1-10(2)8-15(16)17-14-9-12(5)6-7-13(14)11(3)4/h10-14H,6-9H2,1-5H3/t12-,13+,14-/m1/s1",,,"['cooling', 'bitter', 'woody', 'sweet', 'fruity']",,cooling@bitter@woody@sweet@fruity,0,,,0,FDB016218,,,28221-20-7@16409-46-4,carboxylic acid derivative@carboxylic acid ester,0,0,17,2,0,0,1,0,0,240.387,0,240.209,203.1,0,1,0,5,0,4.9,26.3,3,3,245.0,240.209,-1,0,0,0,1,0,0,0,0,0,0,1
125468,Tiglic Acid,(E)-2-methylbut-2-enoic acid,CC=C(C)C(=O)O,"InChI=1S/C5H8O2/c1-3-4(2)5(6)7/h3H,1-2H3,(H,6,7)/b4-3+",,spicey,"['caramel', 'sweet', 'woody', 'spicy', 'dry']",Savory,caramel@sweet@woody@spicy@dry,0,,,0,FDB000774,,3599,13201-46-2@80-59-1,carboxylic acid derivative@carboxylic acid@alkene,1,0,7,2,1,0,1,0,0,100.117,1,100.052,83.3,0,1,0,1,1,1.0,37.3,0,0,103.0,100.052,1,0,0,0,1,0,0,0,1,0,0,1
135191,D-Xylose,"(3R,4S,5R)-oxane-2,3,4,5-tetrol",C1C(C(C(C(O1)O)O)O)O,"InChI=1S/C5H10O5/c6-2-1-10-5(9)4(8)3(2)7/h2-9H,1H2/t2-,3+,4-,5?/m1/s1",,,"['woody', 'smoky', 'caramel', 'sweet']",,caramel@smoky@woody@sweet,0,Sweet,,0,FDB001136,4008.0,3606,50855-32-8@58-86-6,"hemiacetal@hydroxy compound@alcohol@secondary alcohol@1,2-diol@heterocyclic compound",0,1,10,5,4,0,0,0,0,150.13,0,150.053,102.8,0,1,0,0,0,-2.5,90.2,3,4,117.0,150.053,-1,0,0,0,1,0,0,0,1,0,0,1
142266,Benzyl 3-oxobutanoate,benzyl 3-oxobutanoate,CC(=O)CC(=O)OCC1=CC=CC=C1,"InChI=1S/C11H12O3/c1-9(12)7-11(13)14-8-10-5-3-2-4-6-10/h2-6H,7-8H2,1H3",,,"['benzyl acetate', 'floral', 'sweet', 'fruity', 'benzyl propionate']",Floral,benzyl acetate@floral@sweet@fruity@benzyl propionate,0,,,0,FDB020198,,2136,5396-89-4,carbonyl compound@ketone@carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,14,3,0,0,1,0,0,192.214,1,192.079,156.4,0,1,0,5,0,1.8,43.4,0,0,205.0,192.079,-1,0,0,0,1,1,0,0,0,0,0,1
219672,4-Methyl-1-phenylpentan-2-one,4-methyl-1-phenylpentan-2-one,CC(C)CC(=O)CC1=CC=CC=C1,"InChI=1S/C12H16O/c1-10(2)8-12(13)9-11-6-4-3-5-7-11/h3-7,10H,8-9H2,1-2H3",,,"['sweet', 'woody', 'spice']",Savory,sweet@woody@spice,0,,,0,FDB008186,,2740,5349-62-2,carbonyl compound@ketone@aromatic compound,0,0,13,1,0,0,0,0,0,176.259,1,176.12,154.2,0,1,0,4,0,2.7,17.1,0,0,155.0,176.12,-1,0,0,0,1,0,0,0,1,0,0,1
219794,5-Hydroxyoctan-4-one,5-hydroxyoctan-4-one,CCCC(C(=O)CCC)O,"InChI=1S/C8H16O2/c1-3-5-7(9)8(10)6-4-2/h7,9H,3-6H2,1-2H3",,,"['nut', 'buttery', 'sweet', 'pungent']",Dairy,nut@buttery@sweet@pungent,0,,,0,FDB008108,,2587,496-77-5@116296-89-0,carbonyl compound@ketone@hydroxy compound@alcohol@secondary alcohol,0,1,10,2,1,0,1,0,0,144.214,1,144.115,124.9,0,1,0,5,0,1.4,37.3,0,1,99.4,144.115,-1,0,0,0,1,0,0,0,0,0,0,1
221069,Propyl levulinate,propyl 4-oxopentanoate,CCCOC(=O)CCC(=O)C,"InChI=1S/C8H14O3/c1-3-6-11-8(10)5-4-7(2)9/h3-6H2,1-2H3",,,"['caramellic', 'sweet']",,caramellic@sweet,0,,,0,FDB021776,,4480,645-67-0,carbonyl compound@ketone@carboxylic acid derivative@carboxylic acid ester,0,0,11,3,0,0,0,0,0,158.197,0,158.094,131.5,0,1,0,6,0,0.6,43.4,0,0,140.0,158.094,-1,0,0,0,1,0,0,0,0,0,0,1
221417,3-Phenylpropyl hexanoate,3-phenylpropyl hexanoate,CCCCCC(=O)OCCCC1=CC=CC=C1,"InChI=1S/C15H22O2/c1-2-3-5-12-15(16)17-13-8-11-14-9-6-4-7-10-14/h4,6-7,9-10H,2-3,5,8,11-13H2,1H3",,,"['sweet', 'fruity', 'green']",Fruit,sweet@fruity@green,0,,,0,FDB015268,,2896,6281-40-9,carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,17,2,0,0,0,0,0,234.339,1,234.162,202.1,0,1,0,9,0,4.4,26.3,0,0,195.0,234.162,-1,0,0,0,1,0,0,0,0,0,0,1
221641,Propyl phenylacetate,propyl 2-phenylacetate,CCCOC(=O)CC1=CC=CC=C1,"InChI=1S/C11H14O2/c1-2-8-13-11(12)9-10-6-4-3-5-7-10/h3-7H,2,8-9H2,1H3",,,"['apricot', 'rose', 'floral', 'sweet', 'honey']",Floral,apricot@rose@floral@sweet@honey,0,,,0,FDB020158,,2955,4606-15-9,carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,13,2,0,0,0,0,0,178.231,1,178.099,150.2,0,1,0,5,0,2.8,26.3,0,0,148.0,178.099,-1,0,0,0,1,0,0,1,0,0,0,1
221691,Hexyl phenylacetate,hexyl 2-phenylacetate,CCCCCCOC(=O)CC1=CC=CC=C1,"InChI=1S/C14H20O2/c1-2-3-4-8-11-16-14(15)12-13-9-6-5-7-10-13/h5-7,9-10H,2-4,8,11-12H2,1H3",,,"['rose', 'foliage', 'wine', 'waxy', 'sweet', 'fruity', 'green']",Fruit,rose@foliage@wine@waxy@sweet@fruity@green,0,,,0,FDB016842,,3457,5421-17-0,carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,16,2,0,0,1,0,0,220.312,1,220.146,189.2,0,1,0,8,0,4.2,26.3,0,0,183.0,220.146,-1,0,0,0,1,0,0,0,0,0,0,1
226486,"4-Allyl-2,6-dimethoxyphenol","2,6-dimethoxy-4-prop-2-enylphenol",COC1=CC(=CC(=C1O)OC)CC=C,"InChI=1S/C11H14O3/c1-4-5-8-6-9(13-2)11(12)10(7-8)14-3/h4,6-7,12H,1,5H2,2-3H3",,,"['burnt', 'roasted', 'bacon', 'smoky', 'sweet', 'flower', 'ham', 'meaty']",Savory,burnt@roasted@bacon@smoky@sweet@flower@ham@meaty,0,,,1,FDB021092,,3655,6627-88-9,hydroxy compound@phenol or hydroxyhetarene@ether@alkyl aryl ether@alkene@aromatic compound,0,0,14,3,1,0,1,0,0,194.23,1,194.094,157.2,0,1,0,4,0,2.6,38.7,0,0,167.0,194.094,-1,0,0,0,1,0,0,0,0,0,0,1
229153,"2-decyl-4-methyl-1,3-dioxolane","2-decyl-4-methyl-1,3-dioxolane",CCCCCCCCCCC1OCC(O1)C,"InChI=1S/C14H28O2/c1-3-4-5-6-7-8-9-10-11-14-15-12-13(2)16-14/h13-14H,3-12H2,1-2H3",,,"['fatty', 'sweet', 'floral']",Floral,fatty@sweet@floral,0,,,0,FDB010437,,4374,74094-62-5,acetal@heterocyclic compound,0,2,16,2,0,0,0,0,0,228.376,1,228.209,199.1,0,1,0,9,0,5.3,18.5,0,2,159.0,228.209,-1,0,0,0,1,0,0,1,0,0,0,1
229377,Propyl heptanoate,propyl heptanoate,CCCCCCC(=O)OCCC,"InChI=1S/C10H20O2/c1-3-5-6-7-8-10(11)12-9-4-2/h3-9H2,1-2H3",,,"['apple', 'pineapple', 'wine', 'grape', 'ripe', 'strawberry', 'sweet', 'fruity', 'pear', 'green']",Fruit,apple@pineapple@wine@grape@ripe@strawberry@sweet@fruity@pear@green,0,,,0,FDB012866,,2948,7778-87-2,carboxylic acid derivative@carboxylic acid ester,0,0,12,2,0,0,1,0,0,172.268,1,172.146,151.6,0,1,0,8,0,3.5,26.3,0,0,110.0,172.146,-1,0,0,0,1,0,0,0,0,0,0,1
229387,Decyl butyrate,decyl butanoate,CCCCCCCCCCOC(=O)CCC,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-13-16-14(15)12-4-2/h3-13H2,1-2H3",,,"['slightly rose', 'sweet', 'fruity', 'waxy']",Fruit,slightly rose@sweet@fruity@waxy,0,,,0,FDB016331,,2368,5454-09-1,carboxylic acid derivative@carboxylic acid ester,0,0,16,2,0,0,1,0,0,228.376,1,228.209,203.4,0,1,0,12,0,5.3,26.3,0,0,155.0,228.209,-1,0,0,0,1,1,0,0,0,0,0,1
229888,2-Phenylethyl octanoate,2-phenylethyl octanoate,CCCCCCCC(=O)OCCC1=CC=CC=C1,"InChI=1S/C16H24O2/c1-2-3-4-5-9-12-16(17)18-14-13-15-10-7-6-8-11-15/h6-8,10-11H,2-5,9,12-14H2,1H3",,,"['waxy', 'cocoa', 'sweet', 'fruity', 'green']",Fruit,waxy@cocoa@sweet@fruity@green,0,,,0,FDB016848,,3222,5457-70-5,carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,18,2,0,0,1,0,0,248.366,1,248.178,214.6,0,1,0,10,0,5.1,26.3,0,0,207.0,248.178,-1,0,0,0,1,0,0,0,0,0,0,1
230525,"2-Benzyl-4,5-dimethyl-1,3-dioxolane","2-benzyl-4,5-dimethyl-1,3-dioxolane",CC1C(OC(O1)CC2=CC=CC=C2)C,"InChI=1S/C12H16O2/c1-9-10(2)14-12(13-9)8-11-6-4-3-5-7-11/h3-7,9-10,12H,8H2,1-2H3",,,"['floral', 'earthy', 'sweet']",Floral,floral@earthy@sweet,0,,,0,FDB019495,,2875,5468-06-4,acetal@aromatic compound@heterocyclic compound,0,2,14,2,0,0,0,0,0,192.258,1,192.115,158.5,0,1,0,2,0,2.7,18.5,0,2,165.0,192.115,-1,0,0,0,1,0,0,1,0,0,0,1
231325,1-(furan-2-yl)pentan-1-one,1-(furan-2-yl)pentan-1-one,CCCCC(=O)C1=CC=CO1,"InChI=1S/C9H12O2/c1-2-3-5-8(10)9-6-4-7-11-9/h4,6-7H,2-3,5H2,1H3",,,"['caramel', 'sweet']",Fruit,caramel@sweet,0,,,0,FDB019451,,4192,3194-17-0,carbonyl compound@ketone@aromatic compound@heterocyclic compound,0,0,11,2,0,0,1,0,0,152.193,1,152.084,127.6,0,1,0,4,0,1.9,30.2,0,0,132.0,152.084,-1,0,0,0,1,0,0,0,0,0,0,1
234237,3-Hydroxynonyl acetate,3-hydroxynonyl acetate,CCCCCCC(CCOC(=O)C)O,"InChI=1S/C11H22O3/c1-3-4-5-6-7-11(13)8-9-14-10(2)12/h11,13H,3-9H2,1-2H3",,,"['jasmin', 'fresh', 'oily', 'floral', 'sweet', 'watery']",Floral,jasmin@fresh@oily@floral@sweet@watery,0,,,0,FDB016746,,2783,60826-15-5@1322-17-4,hydroxy compound@alcohol@secondary alcohol@carboxylic acid derivative@carboxylic acid ester,0,1,14,3,1,0,0,0,0,202.294,1,202.157,171.8,0,1,0,9,0,2.7,46.5,0,1,146.0,202.157,-1,0,0,0,1,0,0,1,0,0,0,1
238498,Ethyl 3-oxohexanoate,ethyl 3-oxohexanoate,CCCC(=O)CC(=O)OCC,"InChI=1S/C8H14O3/c1-3-5-7(9)6-8(10)11-4-2/h3-6H2,1-2H3",,,"['berry', 'sweaty', 'sweet', 'fruity', 'mossy', 'green']",Fruit,berry@sweaty@sweet@fruity@mossy@green,0,,,0,FDB003363,,3683,3249-68-1,carbonyl compound@ketone@carboxylic acid derivative@carboxylic acid ester,0,0,11,3,0,0,0,0,0,158.197,1,158.094,131.1,0,1,0,6,0,1.1,43.4,0,0,140.0,158.094,-1,0,0,0,1,0,0,0,0,0,0,1
240119,Linalyl isovalerate,"3,7-dimethylocta-1,6-dien-3-yl 3-methylbutanoate",CC(C)CC(=O)OC(C)(CCC=C(C)C)C=C,"InChI=1S/C15H26O2/c1-7-15(6,10-8-9-12(2)3)17-14(16)11-13(4)5/h7,9,13H,1,8,10-11H2,2-6H3",,,"['peach', 'citrus', 'apple', 'sage', 'apricot', 'sweet', 'bergamot', 'lavender']","Apple, Citrus",peach@citrus@apple@sage@apricot@sweet@bergamot@lavender,0,,,1,FDB002292,,2646,1118-27-0,carboxylic acid derivative@carboxylic acid ester@alkene,0,1,17,2,0,0,1,0,0,238.371,1,238.193,207.1,1,1,0,8,0,4.6,26.3,0,1,285.0,238.193,-1,0,0,0,1,0,0,0,0,0,0,1
243675,Anisyl butyrate,(4-methoxyphenyl)methyl butanoate,CCCC(=O)OCC1=CC=C(C=C1)OC,"InChI=1S/C12H16O3/c1-3-4-12(13)15-9-10-5-7-11(14-2)8-6-10/h5-8H,3-4,9H2,1-2H3",,,"['anisic', 'floral', 'sweet', 'tropical', 'fruity', 'buttery']",Fruit,anisic@floral@sweet@tropical@fruity@buttery,0,,,0,FDB013594,,2100,6963-56-0,ether@alkyl aryl ether@carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,15,3,0,0,0,0,0,208.257,1,208.11,171.6,0,1,0,6,0,3.0,35.5,0,0,183.0,208.11,-1,0,0,0,1,1,0,0,0,0,0,1
246728,3-Octanone,octan-3-one,CCCCCC(=O)CC,"InChI=1S/C8H16O/c1-3-5-6-7-8(9)4-2/h3-7H2,1-2H3",,mild fruity odor,"['butter', 'herbal', 'resin', 'fresh', 'mushroom', 'sweet', 'lavender', 'herb']","Butter, Herb, Mold",butter@herbal@resin@fresh@mushroom@sweet@lavender@herb,0,,,1,FDB003345,,2803,106-68-3@541-85-5,carbonyl compound@ketone,0,0,9,1,0,0,1,0,0,128.215,1,128.12,117.0,0,1,0,5,0,2.3,17.1,0,0,76.6,128.12,1,0,0,0,1,0,0,0,0,1,0,1
247573,Isobornyl acetate,"[(1R,3S,4S)-4,7,7-trimethyl-3-bicyclo[2.2.1]heptanyl] acetate",CC(=O)OC1CC2CCC1(C2(C)C)C,"InChI=1S/C12H20O2/c1-8(13)14-10-7-9-5-6-12(10,4)11(9,2)3/h9-10H,5-7H2,1-4H3/t9-,10+,12-/m1/s1",,,"['herbal', 'sweet', 'woody', 'balsam', 'camphor']",Green,herbal@sweet@woody@balsam@camphor,0,,,0,FDB012445,,2160,125-12-2,carboxylic acid derivative@carboxylic acid ester,0,0,14,2,0,0,1,0,0,196.29,1,196.146,,0,1,0,2,0,3.3,26.3,3,3,270.0,196.146,-1,0,0,0,1,0,0,0,0,0,0,1
251529,Linalyl phenylacetate,"3,7-dimethylocta-1,6-dien-3-yl 2-phenylacetate",CC(=CCCC(C)(C=C)OC(=O)CC1=CC=CC=C1)C,"InChI=1S/C18H24O2/c1-5-18(4,13-9-10-15(2)3)20-17(19)14-16-11-7-6-8-12-16/h5-8,10-12H,1,9,13-14H2,2-4H3",,,"['neroli', 'rose', 'sick', 'sweet', 'honey']",Floral,neroli@rose@sick@sweet@honey,0,,,0,FDB016223,,3501,7143-69-3,carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound,0,1,20,2,0,0,0,0,0,272.388,1,272.178,232.7,0,1,0,8,0,4.9,26.3,0,1,346.0,272.178,-1,0,0,0,1,0,0,0,0,0,0,1
